,Basics.Year,Basics.Make,Basics.Model,Basics.Class,Basics.Length (ft),Basics.FuelType,Basics.HullMaterial,Basics.OfferedBy,Propulsion.EngineMake,Propulsion.TotalPower (hp),Propulsion.EngineType,Propulsion.FuelType,Specifications.Dimensions.LengthOverall (ft),Specifications.Dimensions.Beam (ft),Specifications.Accommodations.DoubleBerths,Specifications.Accommodations.Cabins,Specifications.Accommodations.Heads,Basics.HullShape,Basics.HullWarranty (years),Propulsion.EngineModel,Propulsion.EngineYear,Propulsion.EngineHours,Propulsion.DriveType,Propulsion.PropellerType,Specifications.Speed&Distance.CruisingSpeed (kn),Specifications.Speed&Distance.MaxSpeed (kn),Specifications.Dimensions.LengthOnDeck (ft),Specifications.Dimensions.MaxDra (ft),Specifications.Dimensions.CabinHeadroom (ft),Specifications.Dimensions.LengthAtWaterline (ft),Specifications.Miscellaneous.Windlass,Price,Propulsion.PropellerMaterial,Specifications.Dimensions.MaxBridgeClearance (ft),Specifications.Weights.DryWeight (Lb),Specifications.Accommodations.SingleBerths,Propulsion.FoldingPropeller,Features.ElectricalEquipment.ShorePowerInlet,Features.Electronics.Depthsounder,Features.Electronics.Radar,Features.Electronics.Plotter,Features.Electronics.Compas,Features.Electronics.Gps,Features.InsideEquipment.ElectricBilgePump,Features.InsideEquipment.Oven,Features.InsideEquipment.MarineHead,Features.InsideEquipment.Heating,Features.InsideEquipment.HotWater,Features.InsideEquipment.Refrigerator,Features.InsideEquipment.BatteryCharger,Features.OutsideEquipment.TeakCockpit,Features.OutsideEquipment.RadarReflector,Features.OutsideEquipment.Tender,Features.OutsideEquipment.CockpitCushions,Features.Rigging.SteeringWheel,Features.Sails.StormJib,Features.Sails.BattenedMainsail,Features.Sails.FurlingGenoa,Features.Sails.Trisail,Specifications.Accommodations.TwinBerths,Features.Electronics.Log-speedometer,Features.Electronics.WindSpeedAndDirection,Features.Electronics.Autopilot,Features.Electronics.Radio,Features.Electronics.CockpitSpeakers,Features.Electronics.Vhf,Features.InsideEquipment.BowThruster,Features.InsideEquipment.ManualBilgePump,Features.InsideEquipment.MicrowaveOven,Features.InsideEquipment.AirConditioning,Features.InsideEquipment.ElectricHead,Features.OutsideEquipment.CockpitShower,Features.OutsideEquipment.CockpitTable,Features.OutsideEquipment.SwimmingLadder,Features.Sails.FurlingMainsail,Features.Sails.AsymmetricSpinnaker,Features.Electronics.Repeater(s),Features.ElectricalEquipment.Generator,Features.ElectricalEquipment.Inverter,Features.Electronics.NavigationCenter,Features.InsideEquipment.DeepFreezer,Features.OutsideEquipment.OutboardEngineBrackets,Features.OutsideEquipment.Davit(s),Features.Sails.FullyBattenedMainsail,Specifications.Miscellaneous.ElectricalCircuit (V),Features.Electronics.CdPlayer,Features.Rigging.ElectricWinch,Features.Electronics.TvSet,Features.Electronics.DvdPlayer,Features.InsideEquipment.FreshWaterMaker,Features.Rigging.SpinnakerPole,Features.OutsideEquipment.TeakSidedecks,Features.AdditionalEquipment.RoadTrailer,Features.Sails.Spinnaker,Specifications.Miscellaneous.SeatingCapacity,Features.Electronics.RadarDetector,Features.Electronics.Computer,Features.Electronics.Vcr,Features.Sails.GennakerCruisingSpinnaker,Features.InsideEquipment.SeaWaterPump,Features.OutsideEquipment.SolarPanel,Features.OutsideEquipment.Liferaft,Features.Rigging.Tiller,Features.Sails.Genoa,Features.InsideEquipment.SternThruster,Features.InsideEquipment.Dishwasher,Features.InsideEquipment.WashingMachine,Features.OutsideEquipment.Gangway,Features.OutsideEquipment.HydraulicGangway,Specifications.Speed&Distance.Range (nm),Specifications.Dimensions.Freeboard (ft),Features.OutsideEquipment.WindGenerator,Features.InsideEquipment.Seakeeper,Features.InsideEquipment.AirCompressor,Features.InsideEquipment.ChemicalHead,Specifications.Miscellaneous.LiferaftCapacity,Features.Rigging.HydraulicWinch,Propulsion.RopeCutter,Specifications.Miscellaneous.DeadriseAtTransom (deg),Features.AdditionalEquipment.LaunchingTrailer,Features.AdditionalEquipment.BeachingLegs,Make-Model
99,2011,Bavaria,C57,Daysailer,18.04,Gas,Fiberglass,Nicolle Associates - Hamble Office,Yamaha,2.0,Outboard,Diesel,18.04,7.78,2.79673590504451,1.0,1.625,Monohull,0,2 Stroke,2016.507913669065,200.0,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.92,9.348779342722995,39.67258029978575,Electric Windlass,18517,Bronze,63.21807909604506,20173.85714285714,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-C57
100,2020,Bavaria,Cruiser 34,Schooner,145.58,Diesel,Wood,Asia Global Yachting,Yanmar,188.27,Inboard,Diesel,145.0,79.5,8.0,5.333333333333333,13.0,Monohull,0,V158TI,2010.0,3517.0,Direct Drive,3.0,10.0,8.7975,115.5,6.767777777777777,8.0,83.33,Manual Windlass,450000,Bronze,72.28750000000001,11905.0,5.333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 34
101,1965,Bavaria,Cruiser 34,Schooner,137.8,Diesel,Steel,Scheepsmakelaardij Fikkers BV,Daewoo,480.0,Inboard,Diesel,137.8,25.43,9.0,14.0,15.0,Monohull,0,V158TI,2010.0,3517.0,Direct Drive,3.0,7.0,7.5,74.32,11.65,8.0,52.69,Manual Windlass,1738800,Bronze,106.63,11905.0,18.0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 34
102,1994,Bavaria,Cruiser 34,Commercial Boat,57.41,Diesel,Steel,Scheepsmakelaardij Fikkers BV,DAF,125.0,Inboard,Diesel,57.41,17.06,4.142857142857143,4.0,1.0,Monohull,0,615,2010.0,3517.0,Direct Drive,3.0,5.0,6.0,74.32,4.92,8.0,52.69,Manual Windlass,271687,Bronze,78.74,11905.0,5.333333333333333,False,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,4.0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 34
103,1927,Bavaria,Cruiser 34,Antique and Classic,42.0,Diesel,Wood,Rubicon Yachts,Isuzu,55.0,Inboard,Diesel,52.0,11.0,1.0,2.0,1.0,Monohull,0,C240 PW,2010.0,400.0,Direct Drive,3.0,7.491666666666667,8.7975,74.32,6.33,8.0,26.0,Manual Windlass,249000,Bronze,72.28750000000001,11905.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 34
104,2005,Bavaria,Cruiser 34,Catamaran,44.0,Diesel,Fiberglass,"YachtX, Inc",Yanmar,39.0,Inboard,Diesel,44.0,24.58,1.0,5.333333333333333,2.0,Monohull,0,V158TI,2010.0,3517.0,Direct Drive,3.0,7.491666666666667,8.7975,74.32,3.17,8.0,52.69,Manual Windlass,274900,Bronze,57.42,11905.0,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 34
105,2022,Bavaria,Cruiser 34,Cruiser,33.14,Diesel,Fiberglass,Emu Yachting d.o.o,Yanmar,38.89,Inboard,Diesel,33.14,11.32,3.0,3.0,1.0,Monohull,0,3YM30C,2022.0,1.0,Sail Drive,2.0,6.0,8.7975,33.14,6.23,8.0,30.05,Manual Windlass,114435,Stainless Steel,46.36,11905.0,1.0,False,True,True,False,True,True,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,False,3.0,True,True,True,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,True,False,False,False,False,12.0,False,False,False,False,False,False,True,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 34
106,1968,Bavaria,Cruiser 34,Cruiser,37.66,Diesel,Wood,Pierre-Andre JEANNE Yacht Broker - PAJ Yacht Broker,Yanmar,188.27,Inboard,Diesel,37.66,10.5,4.142857142857143,5.333333333333333,5.0,Monohull,0,V158TI,2010.0,3517.0,Direct Drive,3.0,7.491666666666667,8.7975,74.32,5.97,8.0,52.69,Manual Windlass,119542,Bronze,72.28750000000001,11905.0,5.333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20.0,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 34
107,2023,Bavaria,Cruiser 37,Sloop,39.0,Electric,Fiberglass,Green Yachts,Oceanvolt,66.98479345284491,Electric,Electric,38.25,12.0,2.0,2.0,1.0,Monohull,0,ServoProp 10 kW,2022.333333333333,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.83,9.348779342722995,32.67,Electric Windlass,319000,Bronze,63.21807909604506,23578.5175,2.0,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,2.03960396039604,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,12.0,False,False,False,False,False,False,True,False,False,8.62295081967213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 37
108,2023,Bavaria,Cruiser 37,Sloop,46.0,Electric,Fiberglass,Green Yachts,Oceanvolt,66.98479345284491,Inboard,Electric,44.25,13.58,3.0,4.0,2.0,Monohull,0,SD 15 kW motor system,2023.0,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.33,9.348779342722995,39.67,Electric Windlass,439000,Bronze,63.21807909604506,23578.5175,2.0,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,2.03960396039604,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,12.0,False,False,False,False,False,False,True,False,False,8.62295081967213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 37
109,2023,Bavaria,Cruiser 37,Sloop,33.0,Electric,Fiberglass,Green Yachts,Oceanvolt,66.98479345284491,Inboard,Electric,44.25,13.58,3.0,4.0,2.0,Monohull,0,Saildrive 8 - 8KW Servoprop,2022.0,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.33,9.348779342722995,39.67,Electric Windlass,239000,Bronze,63.21807909604506,23578.5175,2.0,True,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,2.03960396039604,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,12.0,False,False,False,False,False,False,True,False,False,8.62295081967213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 37
110,2023,Bavaria,Cruiser 37,Sloop,35.0,Electric,Fiberglass,Green Yachts,Oceanvolt,66.98479345284491,Inboard,Electric,34.0,11.0,2.0,2.0,1.0,Monohull,0,Saildrive 8 - 8KW Servoprop,2022.0,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,6.83,9.348779342722995,30.0,Electric Windlass,259000,Bronze,63.21807909604506,23578.5175,2.0,False,True,True,False,True,True,True,True,True,True,True,True,True,False,True,True,True,False,True,False,False,True,False,2.03960396039604,True,True,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,False,True,12.0,False,False,False,False,False,False,True,False,False,8.62295081967213,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Cruiser 37
111,2024,Bavaria,Vision 42,Daysailer,27.0,Electric,Fiberglass,Imperial International Yacht Brokers - Imperial - Head Office,Torqeedo,5.36,Electric,Electric,27.0,8.5,2.79673590504451,2.961864406779661,1.0,Other,0,4.0 KW,2016.507913669065,1121.918781725888,Pod Drive,3.0,7.865502392344499,10.30087209302326,31.99,5.17,9.348779342722995,24.065,Electric Windlass,102698,Bronze,36.81333333333333,4189.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Vision 42
112,2023,Bavaria,Vision 42,Daysailer,21.33,Diesel,Fiberglass,Imperial International Yacht Brokers - Imperial - Head Office,Torqeedo,13.18,Inboard,Electric,21.33,6.73,2.79673590504451,2.961864406779661,1.0,Other,0,4.0 KW,2016.507913669065,1121.918781725888,Pod Drive,3.0,7.865502392344499,10.30087209302326,31.99,3.12,9.348779342722995,19.03,Electric Windlass,71617,Bronze,28.87,5791.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Vision 42
113,2024,Bavaria,Vision 42,Daysailer,26.0,Diesel,Fiberglass,Imperial International Yacht Brokers - Imperial - Head Office,Torqeedo,13.18,Inboard,Electric,26.0,8.0,2.79673590504451,2.961864406779661,1.0,Other,0,4.0 KW,2016.507913669065,1121.918781725888,Pod Drive,3.0,7.865502392344499,10.30087209302326,31.99,4.0,9.348779342722995,24.065,Electric Windlass,100524,Bronze,34.0,5791.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Vision 42
114,2024,Bavaria,Vision 42,Daysailer,32.81,Diesel,Fiberglass,Imperial International Yacht Brokers - Imperial - Head Office,Torqeedo,13.18,Inboard,Electric,36.09,8.92,2.79673590504451,2.961864406779661,1.0,Other,0,4.0 KW,2016.507913669065,1121.918781725888,Pod Drive,3.0,7.865502392344499,10.30087209302326,31.99,4.59,9.348779342722995,29.1,Electric Windlass,194528,Bronze,47.57,6614.0,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Vision 42
115,2024,Bavaria,Vision 42,Daysailer,39.37,Diesel,Fiberglass,Imperial International Yacht Brokers - Imperial - Head Office,YAnmar,21.0,Inboard,Diesel,29.284,11.32,2.79673590504451,2.961864406779661,1.0,Other,0,2YM 20 Saildrive,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,31.99,6.89,9.348779342722995,24.065,Electric Windlass,287445,Bronze,36.81333333333333,5791.0,2.872521246458923,True,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False,False,False,2.03960396039604,False,True,False,True,True,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,83.00632911392405,True,True,False,False,True,False,True,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bavaria-Vision 42
116,2024,Bayfield,32C,Daysailer,23.29,Electric,Fiberglass,Imperial International Yacht Brokers - Imperial - Head Office,Torqeedo,4.69,Electric,Electric,26.25,7.87,2.79673590504451,2.961864406779661,1.0,Monohull,0,N2.14,2017.0,1121.918781725888,Pod Drive,2.0,7.865502392344499,10.30087209302326,43.39205882352945,4.72,5.0,23.29,Electric Windlass,85853,Bronze,34.45,2646.0,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Bayfield-32C
117,2022,Beneteau,32,Cruiser,62.34,Diesel,Aluminum,Ocean Independence - Europe,Volvo-Penta,150.19,Inboard,Diesel,62.83,17.39,3.0,3.0,2.0,Monohull,5,D3-150,2022.0,1121.918781725888,Direct Drive,4.0,10.0,16.0,61.35,8.69,9.348779342722995,57.09,Electric Windlass,2226750,Bronze,96.78,23578.5175,2.872521246458923,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,False,True,True,False,True,True,False,2.03960396039604,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,False,83.00632911392405,True,True,True,True,True,False,True,False,False,8.62295081967213,True,True,False,False,True,False,False,False,False,True,True,True,False,True,1947.4,9.614166666666668,False,False,True,False,7.8125,False,False,22,False,False,Beneteau-32
118,2019,Beneteau,331,Deck Saloon,62.83,Diesel,Aluminum,YachtFull International,Yanmar,66.98479345284491,Inboard,Diesel,62.83,17.39,2.79673590504451,2.961864406779661,3.0,Monohull,0,4JH57,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,8.69,9.348779342722995,39.67258029978575,Electric Windlass,2010487,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Beneteau-331
119,2009,Beneteau,38.1,Daysailer,20.0,Gas,Fiberglass,Cruising Yachts - Alameda,Tohastsu,6.0,Outboard,Diesel,20.17,7.58,2.79673590504451,2.961864406779661,1.0,Monohull,0,Sail Pro long shaft,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,43.39205882352945,4.0,9.348779342722995,17.67,Electric Windlass,39950,Bronze,63.21807909604506,23578.5175,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Beneteau-38.1
120,1938,Beneteau,40.1,Antique and Classic,39.0,Diesel,Wood,Sandeman Yacht Company Ltd - Sandeman Yacht Company,Volvo,30.0,Inboard,Diesel,39.0,9.0,2.79673590504451,2.961864406779661,1.0,Monohull,0,Penta 3 cylinder,2016.507913669065,1121.918781725888,Sail Drive,3.0,7.865502392344499,10.30087209302326,39.0,6.41,9.348779342722995,26.5,Electric Windlass,92587,Bronze,63.21807909604506,23578.5175,2.872521246458923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.03960396039604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83.00632911392405,False,False,False,False,False,False,False,False,False,8.62295081967213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1947.4,9.614166666666668,False,False,False,False,7.8125,False,False,22,False,False,Beneteau-40.1
